Date,Time,Symbol,Side,Quantity,Price,Commission
2023-06-29,13:08:00,GPRE,S,84,31.4100,0
2023-06-29,09:25:00,MXL,B,89,30.2700,0
2023-06-29,15:00:00,MXL,S,89,31.2600,0
2023-06-29,09:46:00,SPIR,B,5065,0.5310,0
2023-06-29,15:00:00,SPIR,S,5065,0.5469,0
2023-06-29,09:51:00,PARR,B,101,26.3900,0
2023-06-29,15:00:00,PARR,S,101,26.2050,0
2023-06-29,10:24:00,CAR,S,11,229.9500,0
2023-06-29,15:00:00,CAR,B,11,228.1500,0
2023-06-29,10:25:00,EVTL,S,1357,1.9200,0
2023-06-29,15:00:00,EVTL,B,1357,1.9650,0
2023-06-29,13:11:00,NKTX,S,1133,2.3350,0
2023-06-29,15:00:00,NKTX,B,1133,2.3300,0
2023-06-29,13:18:00,VOR,S,798,3.2900,0
2023-06-29,15:00:00,VOR,B,798,3.2400,0
2023-06-29,14:35:00,RPAY,B,343,7.7400,0
2023-06-29,15:00:00,RPAY,S,343,7.7600,0
2023-06-30,09:44:00,PARR,S,101,26.0400,0
2023-06-30,10:56:00,PARR,B,101,26.3850,0
2023-06-30,10:23:00,BMEA,S,123,21.5800,0
2023-06-30,11:34:00,BMEA,B,123,22.1700,0
2023-06-30,09:39:00,NKTX,S,1223,2.1600,0
2023-06-30,12:40:00,NKTX,B,1223,2.2450,0
2023-06-30,09:26:00,GPRE,B,83,32.0150,0
2023-06-30,15:00:00,GPRE,S,83,32.2500,0
2023-06-30,09:41:00,MXL,B,83,32.1100,0
2023-06-30,15:00:00,MXL,S,83,31.5700,0
2023-06-30,09:49:00,GRPN,S,441,6.0150,0
2023-06-30,15:00:00,GRPN,B,441,5.9150,0
2023-06-30,10:01:00,CAR,S,11,227.5900,0
2023-06-30,15:00:00,CAR,B,11,228.8200,0
2023-07-03,09:08:00,IMAX,B,154,17.2200,0
2023-07-03,15:00:00,IMAX,S,154,17.3700,0
2023-07-03,09:10:00,RPAY,B,334,7.9500,0
2023-07-03,15:00:00,RPAY,S,334,7.9350,0
2023-07-03,09:10:00,NKTX,S,1206,2.1500,0
